uid,platform,component,componentgroup,createdBy.user.user_id,modifiedBy.user.user_id,updated, applications[0].id
config:component:aggregator:venues_td_emea.cefmsc,  elektron, cefmsc,  Venues_TD_EMEA,6028909,6028909, 2019-01-10T09:06:07.040Z,200048
config:component:aggregator:wm_servicebureau.proposal_api,  wealth_management, proposal_api,  WM_ServiceBureau,8002816,8002816, 2019-03-28T18:27:06.797Z,202993
config:component:aggregator:worldcheck_one_onprem.wc1_decom,  risk, wc1_decom,  WorldCheck_One_OnPrem,8003453,8003453, 2019-04-09T10:00:44.758Z,202680
config:component:aggregator:value_add.evadmin_2_core_compass,  elektron, evadmin_2_core_compass,  Value Add,8003453,8003453, 2019-04-26T08:05:56.758Z,202032
config:component:aggregator:analytics_data_cloud.adc_router,  eikon, adc_router,  Analytics_Data_Cloud,8003453,8003453, 2019-03-22T09:24:25.456Z,202631
config:component:aggregator:venues_td_emea.nairobi_bonds,  elektron, nairobi_bond,  Venues_TD_EMEA,8003453,8003453, 2019-04-08T11:33:32.333Z,200048
config:component:aggregator:venues_td_apac.kospiv,  elektron, kospiv,  Venues_TD_APAC,8003453,8003453, 2019-03-22T14:21:10.304Z,200048
config:component:aggregator:venues_td_amers.bgceug,  elektron, bgceug,  Venues_TD_AMERS,8003453,8003453, 2019-04-08T07:12:49.887Z,200048
config:component:aggregator:venues_td_emea.bequoted,  elektron, bequoted,  Venues_TD_EMEA,162819,162819, 2019-05-10T16:37:32.469Z,200048
config:component:aggregator:wm_servicebureau.reporttemplates,  wealth_management, reporttemplates,  WM_ServiceBureau,8003453,8003453, 2019-05-28T06:44:03.444Z,202993
config:component:aggregator:value_add.price_quality_config_logstash,  elektron, price_quality_config_logstash,  Value Add,8003453,8003453, 2019-05-30T08:30:04.580Z,202032
config:component:aggregator:distribution.ads_core_rdd,  elektron, ads_core_rdd,  Distribution,8003453,8003453, 2019-05-20T08:21:51.811Z,205464
config:component:aggregator:collaboration.cm_purge_service,  eikon, cm_purge_service,  Collaboration,162819,162819, 2019-05-20T19:38:49.446Z,202608
config:component:aggregator:venues_td_apac.cffex,  elektron, cffex,  Venues_TD_APAC,8003453,8003453, 2019-06-03T11:47:29.540Z,200048
config:component:aggregator:venues_td_amers.bevsa,  elektron, bevsa,  Venues_TD_AMERS,8002816,8002816, 2019-06-21T12:21:53.370Z,200048
config:component:aggregator:venues_td_amers.cme,  elektron, cme,  Venues_TD_AMERS,8003453,8003453, 2019-06-11T07:13:23.887Z,200048
config:component:aggregator:venues_td_amers.mae,  elektron, mae,  Venues_TD_AMERS,8003453,8003453, 2019-05-20T11:01:52.616Z,200048
config:component:aggregator:unified_transactions_platform.tka_mifid_ii_mapi,  transactions, tka_mifid_ii_mapi,  Unified_Transactions_Platform,8003453,8003453, 2019-08-01T10:58:26.263Z,202855
config:component:aggregator:unified_transactions_platform.tka_tpa_ws,  transactions, tka_tpa_ws,  Unified_Transactions_Platform,8003453,8003453, 2019-06-27T11:59:05.021Z,202855
config:component:aggregator:fr_coreservices.fr_cs_smtp_relay_master,  other, FR_CS_SMTP_Relay_Master,  FR_CoreServices,8003453,8003453, 2019-08-02T08:11:41.692Z,205582
config:component:aggregator:ecp_derived_store.dap_core_cdh,  content, DAP_Core_CDH,  ECP_Derived_Store,8003453,8003453, 2019-07-15T10:40:29.253Z,204618
config:component:aggregator:fr_coreservices.fr_cs_smtp_relay_mta,  other, FR_CS_SMTP_Relay_MTA,  FR_CoreServices,8003453,8003453, 2019-08-02T08:15:16.843Z,205582
config:component:aggregator:venues_td_emea.adh_ljubljana,  elektron, adh_ljubljana,  Venues_TD_EMEA,162819,162819, 2019-08-28T14:45:18.171Z,200048
config:component:aggregator:venues_td_amers.lima,  elektron, lima,  Venues_TD_AMERS,8003453,8003453, 2019-08-30T07:01:14.284Z,200048
config:component:aggregator:venues_td_apac.dce,  elektron, dce,  Venues_TD_APAC,162819,162819, 2019-07-11T18:46:42.875Z,200048
config:component:aggregator:eikon_news.pubman,  eikon, PubMan,  Eikon_News,162819,162819, 2019-08-09T19:45:03.421Z,201841
config:component:aggregator:t1_platforms.nextnews_xmlapi_webconfig,  wealth_management, NextNews_XMLAPI_WebConfig,  T1 Platforms,8003453,8003453, 2019-11-19T08:24:17.499Z,206287
config:component:aggregator:t1_platforms.nextnews_ui_contentconfig,  wealth_management, NextNews_UI_ContentConfig,  T1 Platforms,8003453,8003453, 2019-11-19T08:16:49.465Z,204259
config:component:aggregator:venues_td_apac.cfetsnex,  elektron, cfetsnex,  Venues_TD_APAC,8003453,8003453, 2019-10-29T07:34:12.958Z,200048
config:component:aggregator:venues_td_amers.checd,  elektron, checd,  Venues_TD_AMERS,8003453,8003453, 2019-09-10T09:31:43.265Z,200048
config:component:aggregator:venues_td_apac.ncdex,  elektron, ncdex,  Venues_TD_APAC,8003453,8003453, 2019-09-18T06:57:11.628Z,200048
config:component:aggregator:venues_td_emea.emid,  elektron, emid,  Venues_TD_EMEA,8003453,8003453, 2019-09-04T14:25:06.950Z,200048
config:component:aggregator:fr_coreservices.fr_cs_sched,  other, FR_CS_Sched,  FR_CoreServices,162819,162819, 2019-10-02T15:46:24.819Z,205582
config:component:aggregator:eikon_news.swiftncu,  eikon, SwiftNCU,  Eikon_News,8003453,8003453, 2019-10-17T10:54:39.326Z,201841
config:component:aggregator:edo.elasticsensumon,  other, ElasticSensuMon,  EDO,162819,162819, 2019-10-08T16:11:51.476Z,205238
config:component:aggregator:venues_td_emea.telaviv,  elektron, telaviv,  Venues_TD_EMEA,162819,162819, 2020-01-14T18:11:54.052Z,200048
config:component:aggregator:venues_td_apac.taifx,  elektron, taifx,  Venues_TD_APAC,8003453,8003453, 2020-01-16T08:29:18.062Z,200048
config:component:aggregator:eikon_analytics_platform.ep_corax,  eikon, ep_corax,  Eikon_Analytics_Platform,138890,138890, 2018-10-26T14:42:07.845Z,205230
config:component:aggregator:venues_td_emea.lmax,  elektron, lmax,  Venues_TD_EMEA,138890,138890, 2018-11-05T09:28:39.667Z,200048
config:component:aggregator:wm_link.accountworkbook,  wealth_management, accountworkbook,  WM_Link,138890,138890, 2018-08-28T14:09:29.876Z,202950
config:component:aggregator:ejv.ejvws,  content, ejvws,  EJV,138890,138890, 2018-10-02T20:47:26.713Z,200016
config:component:aggregator:fr_coreservices.fr_cs_authz,  other, FR_CS_AuthZ,  FR_CoreServices, , , 2018-11-15T08:38:41.453Z,205582
config:component:aggregator:collaboration.cm_cmec,  eikon, cm_cmec,  Collaboration, , , 2018-09-13T09:37:57.749Z,202608
config:component:aggregator:wm_link.securityworkbook_api,  wealth_management, securityworkbook_api,  WM_Link, , , 2018-08-28T14:12:06.440Z,202950
config:component:aggregator:collaboration.fs_cfsm,  eikon, fs_cfsm,  Collaboration, , , 2018-09-13T09:36:23.255Z,201955
config:component:aggregator:core.efx_core,  elektron, efx_core,  Core,138890,138890, 2018-11-20T07:38:58.147Z,200049
config:component:aggregator:venues_td_apac.k300if,  elektron, k300if,  Venues_TD_APAC,138890,138890, 2018-11-26T12:27:37.811Z,200048
config:component:aggregator:venues_td_apac.ksecif,  elektron, ksecif,  Venues_TD_APAC,138890,138890, 2018-11-28T09:01:44.712Z,200048
config:component:aggregator:wm_trading.tradecalculator,  wealth_management, tradecalculator,  WM_Trading,138890,138890, 2018-11-24T06:30:33.670Z,202949
config:component:aggregator:wm_link.syndicateworkbook_api,  wealth_management, syndicateworkbook_api,  WM_Link,138890,138890, 2018-11-24T06:35:13.212Z,202950
config:component:aggregator:fr_coreservices.fr_cs_lap_engine,  other, FR_CS_LAP_Engine,  FR_CoreServices, , , 2018-11-15T08:41:28.658Z,205582
config:component:aggregator:fr_coreservices.fr_cs_cache,  other, FR_CS_Cache,  FR_CoreServices, , , 2018-11-15T08:41:17.229Z,205582
config:component:aggregator:fr_coreservices.fr_cs_rgal,  other, FR_CS_RGAL,  FR_CoreServices, , , 2018-11-15T08:41:07.150Z,205582
config:component:aggregator:fr_coreservices.fr_cs_dfci,  other, FR_CS_DFCI,  FR_CoreServices, , , 2018-11-15T08:39:35.289Z,205582
config:component:aggregator:wm_servicebureau.productselection_api,  wealth_management, productselection_api,  WM_ServiceBureau,8003453,8003453, 2019-04-10T07:44:23.930Z,202993
config:component:aggregator:wm_servicebureau.productselection_ui,  wealth_management, productselection_ui,  WM_ServiceBureau,8003453,8003453, 2019-04-10T07:48:10.096Z,202993
config:component:aggregator:wm_servicebureau.wealthtools_base,  wealth_management, wealthtools_base,  WM_ServiceBureau,8003453,8003453, 2019-04-04T08:12:57.455Z,202993
config:component:aggregator:venues_td_apac.kospiif,  elektron, kospiif,  Venues_TD_APAC,8009283,8009283, 2018-12-04T16:20:04.870Z,200048
config:component:aggregator:venues_td_emea.dgcx,  elektron, dgcx,  Venues_TD_EMEA,8009283,8009283, 2019-01-14T09:29:57.410Z,200048
config:component:aggregator:venues_td_apac.kqinxf,  elektron, kqinxf,  Venues_TD_APAC,8009283,6028909, 2019-01-21T10:02:29.962Z,200048
config:component:aggregator:ecp_derived_store.sdiadapter_pjf,  content, SDIAdapter_PJF,  ECP_Derived_Store,6028909,6028909, 2018-12-28T10:00:31.001Z,204618
config:component:aggregator:venues_td_emea.emmi,  elektron, emmi,  Venues_TD_EMEA,6028909,6028909, 2019-01-08T10:00:30.286Z,200048
config:component:aggregator:gcms.classificationws,  legal, ClassificationWS,  GCMS,6028909,6028909, 2019-02-26T13:00:23.035Z,202977
config:component:aggregator:wm_servicebureau.configurations_api,  wealth_management, configurations_api,  WM_ServiceBureau,8003453,8003453, 2019-04-17T08:05:05.310Z,202993
config:component:aggregator:ecp_derived_store.sdiadapter_stockreportplus,  content, SDIAdapter_StockReportPlus,  ECP_Derived_Store,8003453,8003453, 2019-05-20T08:42:30.363Z,204618
config:component:aggregator:value_add.price_quality_core_logstash,  elektron, price_quality_core_logstash,  Value Add,8003453,8003453, 2019-05-30T08:28:03.675Z,202032
config:component:aggregator:value_add.evadmin_2_config_compass,  elektron, evadmin_2_config_compass,  Value Add,8003453,8003453, 2019-04-26T08:07:49.663Z,202032
config:component:aggregator:connected_risk.hosted_service,  risk, Hosted_Service,  Connected_Risk,8003453,8003453, 2019-05-16T07:13:39.710Z,204164
config:component:aggregator:collaboration.cm_chat_exporter,  eikon, cm_chat_exporter,  Collaboration,162819,162819, 2019-05-20T19:33:32.453Z,202608
config:component:aggregator:venues_td_emea.mscirt,  elektron, mscirt,  Venues_TD_EMEA,8003453,8003453, 2019-04-25T11:53:39.869Z,200048
config:component:aggregator:venues_td_apac.kcmeif,  elektron, kcmeif,  Venues_TD_APAC,8003453,8003453, 2019-05-15T07:25:06.349Z,200048
config:component:aggregator:venues_td_emea.mts,  elektron, mts,  Venues_TD_EMEA,8003453,8003453, 2019-04-23T07:24:26.505Z,200048
config:component:aggregator:value_add.price_quality_config_kibana,  elektron, price_quality_config_kibana,  Value Add,8003453,8003453, 2019-05-30T08:34:36.475Z,202032
config:component:aggregator:analytics_data_cloud.adc_api_latest,  eikon, adc_api_latest,  Analytics_Data_Cloud,162819,162819, 2019-08-15T18:41:04.489Z,202631
config:component:aggregator:compass_monitoring.usage,  eikon, Usage,  Compass Monitoring,8003453,8003453, 2019-07-09T08:35:48.604Z,203773
config:component:aggregator:venues_td_apac.idxeq,  elektron, idxeq,  Venues_TD_APAC,8003453,8003453, 2019-08-23T07:10:44.450Z,200048
config:component:aggregator:venues_td_emea.dubaifm,  elektron, dubaifm,  Venues_TD_EMEA,8003453,8003453, 2019-07-01T10:26:13.451Z,200048
config:component:aggregator:venues_td_apac.czce,  elektron, czce,  Venues_TD_APAC,8003453,8003453, 2019-06-03T11:45:37.013Z,200048
config:component:aggregator:eikon_news.sws3,  eikon, SWS3,  Eikon_News,162819,162819, 2019-08-15T19:38:12.662Z,201841
config:component:aggregator:eikon_news.pdf,  eikon, PDF,  Eikon_News,162819,162819, 2019-08-16T19:10:23.571Z,201841
config:component:aggregator:unified_transactions_platform.utp_kraken_downloader,  transactions, UTP_Kraken_Download,  Unified_Transactions_Platform,162819,8003453, 2019-10-08T07:59:20.941Z,202855
config:component:aggregator:unified_transactions_platform.utp_fxtmonitoring,  transactions, UTP_FXTMonitoring,  Unified_Transactions_Platform,8003453,8003453, 2019-09-11T12:15:52.974Z,200067
config:component:aggregator:ecp_derived_store.dap_core_trf,  content, DAP_Core_TRF,  ECP_Derived_Store,8003453,8003453, 2019-10-16T06:44:04.769Z,204618
config:component:aggregator:venues_td_emea.adh_budapest,  elektron, adh_budapest,  Venues_TD_EMEA,162819,162819, 2019-08-29T16:48:55.171Z,200048
config:component:aggregator:venues_td_apac.tpex_fi,  elektron, tpex_fi,  Venues_TD_APAC,8003453,8003453, 2019-09-10T07:18:30.733Z,200048
config:component:aggregator:venues_td_apac.yensai,  elektron, yensai,  Venues_TD_APAC,8003453,8003453, 2019-10-15T09:03:00.234Z,200048
config:component:aggregator:venues_td_emea.msei,  elektron, msei,  Venues_TD_EMEA,8003453,8003453, 2019-10-24T10:50:32.369Z,200048
config:component:aggregator:venues_td_amers.bmf,  elektron, bmf,  Venues_TD_AMERS,6028909,6028909, 2019-01-28T09:37:14.676Z,200048
config:component:aggregator:eikon_news.nepapi,  eikon, NEPAPI,  Eikon_News,138890,138890, 2018-11-26T13:27:37.900Z,201841
config:component:aggregator:fr_coreservices.fr_cs_ipdb,  other, FR_CS_IPDB,  FR_CoreServices, , , 2018-11-15T08:39:45.964Z,205582
config:component:aggregator:unified_transactions_platform.utp_suptools_core,  transactions, UTP_suptools_core,  Unified_Transactions_Platform,6028909,6028909, 2019-02-18T12:28:23.582Z,200067
config:component:aggregator:ecp_derived_store.sdiadapter_broker,  content, SDIAdapter_Broker,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:11:11.059Z,204618
config:component:aggregator:ecp_derived_store.sdiadapter_ond,  content, SDIAdapter_OnD,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:07:14.199Z,204618
config:component:aggregator:ecp_derived_store.dap_people,  content, DAP_People,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:12:59.201Z,204618
config:component:aggregator:launchpad.launchpad_mon,  eikon, Launchpad_mon,  Launchpad,8002816,8002816, 2019-02-26T11:22:29.424Z,204958
config:component:aggregator:venues_td_emea.lusaka,  elektron, lusaka,  Venues_TD_EMEA,6028909,6028909, 2019-03-06T10:46:24.945Z,200048
config:component:aggregator:venues_td_apac.hnx,  elektron, hnx,  Venues_TD_APAC,6028909,6028909, 2019-03-04T10:30:19.505Z,200048
config:component:aggregator:dco_ssse_engineering.lap_repo,  other, lap_repo,  DCO_SSSE_Engineering,6028909,6028909, 2019-02-28T10:13:21.345Z,205076
config:component:aggregator:trkd.ans_core_trkd,  elektron, ans_core_trkd,  TRKD,138890,8003453, 2019-05-10T07:32:07.744Z,200080
config:component:aggregator:benchmark_fixing.eciborg_p1_core_compass,  elektron, eciborg_p1_core_compass,  Benchmark_Fixing,8003453,8003453, 2019-04-12T07:16:19.658Z,204744
config:component:aggregator:value_add.evadmin_3_config_web,  elektron, evadmin_3_config_web,  Value Add,8003453,8003453, 2019-05-30T08:12:42.247Z,202032
config:component:aggregator:venues_td_emea.hdat,  elektron, hdat,  Venues_TD_EMEA,8003453,8003453, 2019-04-17T07:55:05.853Z,200048
config:component:aggregator:collaboration.cm_fs_exporter,  eikon, cm_fs_exporter,  Collaboration,162819,162819, 2019-05-20T19:37:33.220Z,202608
config:component:aggregator:dco.bigdatafr_hworker,  other, BigDataFR_Hworker,  DCO,8003453,8003453, 2019-05-03T06:57:02.070Z,205310
config:component:aggregator:dco.bigdatafr_kafka,  other, BigDataFR_Kafka,  DCO,8003453,8003453, 2019-05-21T07:23:15.351Z,205310
config:component:aggregator:core.ecb_pcn,  elektron, ecb_pcn,  Core,8003453,8003453, 2019-03-14T14:51:43.238Z,200049
config:component:aggregator:wm_servicebureau.app_batchjob,  wealth_management, app_batchjob,  WM_ServiceBureau,8003453,8003453, 2019-08-12T07:55:41.795Z,202993
config:component:aggregator:unified_transactions_platform.utp_mds_build,  transactions, UTP_MDS_Build,  Unified_Transactions_Platform,8002816,8002816, 2019-07-04T12:46:49.269Z,200067
config:component:aggregator:wm_servicebureau.cat_ui,  wealth_management, cat_ui,  WM_ServiceBureau,8003453,8003453, 2019-08-05T12:42:57.650Z,202993
config:component:aggregator:venues_td_apac.msei,  elektron, msei,  Venues_TD_APAC,8003453,8003453, 2019-09-10T07:16:50.373Z,200048
config:component:aggregator:venues_td_apac.krx_bonds,  elektron, krx_bonds,  Venues_TD_APAC,162819,162819, 2019-07-25T15:49:20.384Z,200048
config:component:aggregator:venues_td_apac.mcx,  elektron, mcx,  Venues_TD_APAC,8003453,8003453, 2019-09-18T06:55:35.835Z,200048
config:component:aggregator:venues_td_emea.nex,  elektron, nex,  Venues_TD_EMEA,8003453,8003453, 2019-09-04T13:48:04.082Z,200048
config:component:aggregator:analytics_data_cloud.ingestion,  eikon, Ingestion,  Analytics_Data_Cloud,162819,162819, 2019-09-27T16:38:18.486Z,202630
config:component:aggregator:ecp_derived_store.vap_searchalt,  content, VAP_SearchAlt,  ECP_Derived_Store,8003453,8003453, 2019-10-30T09:22:06.125Z,204618
config:component:aggregator:ecp.acorn_oa__replicator,  content, acorn_oa _replicator,  ECP,8002816,8002816, 2019-09-24T13:45:04.636Z,204363
config:component:aggregator:venues_td_emea.checd,  elektron, checd,  Venues_TD_EMEA,8003453,8003453, 2019-09-18T07:25:14.280Z,200048
config:component:aggregator:venues_td_apac.nzfma,  elektron, nzfma,  Venues_TD_APAC,8003453,162819, 2019-10-29T13:53:46.653Z,200048
config:component:aggregator:venues_td_emea.tunis,  elektron, tunis,  Venues_TD_EMEA,162819,162819, 2019-09-26T13:53:53.044Z,200048
config:component:aggregator:eikon_news.swiftpnd,  eikon, SwiftPND,  Eikon_News,8003453,8003453, 2019-10-17T10:51:10.376Z,201841
config:component:aggregator:venues_td_apac.icdx,  elektron, icdx,  Venues_TD_APAC,8003453,8003453, 2019-11-05T15:34:29.799Z,200048
config:component:aggregator:venues_td_apac.idxfut,  elektron, idxfut,  Venues_TD_APAC,8003453,8003453, 2019-12-11T08:17:56.214Z,200048
config:component:aggregator:wm_servicebureau.advisor_db,  wealth_management, advisor_db,  WM_ServiceBureau,8003453,8003453, 2019-12-11T08:32:29.256Z,202993
config:component:aggregator:unified_transactions_platform.utp_et,  transactions, UTP_ET,  Unified_Transactions_Platform,8003453,8003453, 2020-01-09T12:04:53.926Z,202510
config:component:aggregator:collections.lva,  elektron, lva,  Collections,6028909,6028909, 2019-02-25T10:36:04.510Z,200048
